,Tarix,Mağaza,Kart_nomresi,Transaksiya_id,Məhsul_nomresi,Məhsul_adi,Məhsul sayi,Ümumi satış
173122,43309,18,18117,15328,1,Smiths Crinkle Cut  Chips Barbecue 170g,2,5.8
173123,43402,18,18117,15329,45,Smiths Thinly Cut   Roast Chicken 175g,2,6.0
173124,43517,18,18117,15330,4,Dorito Corn Chp     Supreme 380g,2,13.0
173125,43504,18,18127,15342,84,GrnWves Plus Btroot & Chilli Jam 180g,2,6.2
173126,43510,18,18127,15343,17,Kettle Sensations   BBQ&Maple 150g,1,4.6
173127,43561,18,18127,15344,7,Smiths Crinkle      Original 330g,1,5.7
173128,43295,18,18237,15476,14,Smiths Crnkle Chip  Orgnl Big Bag 380g,2,11.8
173129,43284,18,18244,15479,110,WW Original Corn    Chips 200g,2,3.8
173130,43342,18,18248,15484,62,Pringles Mystery    Flavour 134g,1,3.7
173131,43378,18,18269,15508,47,Doritos Corn Chips  Original 170g,1,4.4
173132,43394,18,18269,15509,28,Thins Potato Chips  Hot & Spicy 175g,2,6.6
173133,43410,18,18415,15689,56,Cheezels Cheese Box 125g,2,4.2
173134,43432,18,18417,15692,49,Infuzions SourCream&Herbs Veg Strws 110g,2,7.6
173135,43621,18,18417,15693,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,2,9.2
173136,43645,18,18418,15695,78,Thins Chips Salt &  Vinegar 175g,1,3.3
173137,43519,18,18466,15751,82,Smith Crinkle Cut   Mac N Cheese 150g,1,2.6
173138,43624,18,18466,15752,79,Smiths Chip Thinly  CutSalt/Vinegr175g,2,6.0
173139,43292,19,19028,15877,109,Pringles Barbeque   134g,1,3.7
173140,43298,19,19028,15878,104,Infuzions Thai SweetChili PotatoMix 110g,2,7.6
173141,43377,19,19028,15879,65,Old El Paso Salsa   Dip Chnky Tom Ht300g,2,10.2
173142,43419,19,19028,15880,23,Cheezels Cheese 330g,1,5.7
173143,43477,19,19028,15881,36,Kettle Chilli 175g,2,10.8
173144,43498,19,19028,15882,59,Old El Paso Salsa   Dip Tomato Med 300g,1,5.1
173145,43287,19,19056,15978,4,Dorito Corn Chp     Supreme 380g,2,13.0
173146,43403,19,19056,15979,99,Pringles Sthrn FriedChicken 134g,2,7.4
173147,43474,19,19056,15980,24,Grain Waves         Sweet Chilli 210g,2,7.2
173148,43507,19,19056,15981,75,Cobs Popd Sea Salt  Chips 110g,2,7.6
173149,43591,19,19073,16038,62,Pringles Mystery    Flavour 134g,1,3.7
173150,43618,19,19073,16039,16,Smiths Crinkle Chips Salt & Vinegar 330g,1,5.7
173151,43295,19,19080,16066,16,Smiths Crinkle Chips Salt & Vinegar 330g,1,5.7
173152,43297,19,19080,16067,7,Smiths Crinkle      Original 330g,2,11.4
173153,43341,19,19080,16068,87,Infuzions BBQ Rib   Prawn Crackers 110g,1,3.8
173154,43595,19,19080,16069,99,Pringles Sthrn FriedChicken 134g,2,7.4
173155,43400,19,19120,16200,63,Kettle 135g Swt Pot Sea Salt,1,4.2
173156,43458,19,19120,16201,31,Infzns Crn Crnchers Tangy Gcamole 110g,1,3.8
173157,43461,19,19120,16202,62,Pringles Mystery    Flavour 134g,2,7.4
173158,43535,19,19120,16203,14,Smiths Crnkle Chip  Orgnl Big Bag 380g,2,11.8
173159,43442,19,19136,16256,46,Kettle Original 175g,2,10.8
173160,43455,19,19136,16257,63,Kettle 135g Swt Pot Sea Salt,1,4.2
173161,43510,19,19136,16258,114,Kettle Sensations   Siracha Lime 150g,2,9.2
173162,43407,19,19178,16398,42,Doritos Corn Chip Mexican Jalapeno 150g,1,3.9
173163,43531,19,19178,16399,75,Cobs Popd Sea Salt  Chips 110g,2,7.6
173164,43393,19,19213,16496,17,Kettle Sensations   BBQ&Maple 150g,2,9.2
173165,43511,19,19213,16497,50,Tostitos Lightly    Salted 175g,1,4.4
173166,43619,19,19213,16498,50,Tostitos Lightly    Salted 175g,2,8.8
173167,43390,19,19230,16550,89,Kettle Sweet Chilli And Sour Cream 175g,2,10.8
173168,43442,19,19230,16551,51,Doritos Mexicana    170g,1,4.4
173169,43458,19,19230,16552,36,Kettle Chilli 175g,2,10.8
173170,43501,19,19230,16553,112,Tyrrells Crisps     Ched & Chives 165g,1,4.2
173171,43516,19,19244,16597,30,Doritos Corn Chips  Cheese Supreme 170g,2,8.8
173172,43637,19,19244,16598,23,Cheezels Cheese 330g,2,11.4
173173,43320,19,19253,16621,24,Grain Waves         Sweet Chilli 210g,2,7.2
173174,43338,19,19253,16622,44,Thins Chips Light&  Tangy 175g,2,6.6
173175,43360,19,19253,16623,78,Thins Chips Salt &  Vinegar 175g,2,6.6
173176,43387,19,19253,16624,24,Grain Waves         Sweet Chilli 210g,2,7.2
173177,43466,19,19253,16625,44,Thins Chips Light&  Tangy 175g,2,6.6
173178,43341,19,19258,16633,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,2,9.2
173179,43538,19,19258,16635,4,Dorito Corn Chp     Supreme 380g,2,13.0
173180,43623,19,19258,16636,88,Kettle Honey Soy    Chicken 175g,2,10.8
173181,43505,19,19289,16755,77,Doritos Corn Chips  Nacho Cheese 170g,2,8.8
173182,43561,19,19289,16756,31,Infzns Crn Crnchers Tangy Gcamole 110g,2,7.6
173183,43570,19,19289,16757,9,Kettle Tortilla ChpsBtroot&Ricotta 150g,2,9.2
173184,43356,19,19299,16787,4,Dorito Corn Chp     Supreme 380g,2,13.0
173185,43372,19,19299,16788,52,Grain Waves Sour    Cream&Chives 210G,2,7.2
173186,43565,19,19299,16789,40,Thins Chips Seasonedchicken 175g,1,3.3
173187,43474,19,19341,16912,24,Grain Waves         Sweet Chilli 210g,2,7.2
173188,43348,19,19349,16944,23,Cheezels Cheese 330g,2,11.4
173189,43377,19,19349,16945,7,Smiths Crinkle      Original 330g,1,5.7
173190,43644,20,20004,16949,34,Pringles Slt Vingar 134g,1,3.7
173191,43282,20,20030,16975,90,Tostitos Smoked     Chipotle 175g,2,8.8
173192,43420,20,20047,16994,76,Woolworths Medium   Salsa 300g,2,3.0
173193,43423,20,20058,17010,2,Cobs Popd Sour Crm  &Chives Chips 110g,1,3.8
173194,43317,20,20075,17028,3,Kettle Sensations   Camembert & Fig 150g,1,4.6
173195,43372,20,20075,17029,45,Smiths Thinly Cut   Roast Chicken 175g,2,6.0
173196,43336,20,20080,17038,46,Kettle Original 175g,2,10.8
173197,43536,20,20092,17051,29,French Fries Potato Chips 175g,2,6.0
173198,43418,20,20095,17053,18,Cheetos Chs & Bacon Balls 190g,2,6.6
173199,43429,20,20105,17062,94,Burger Rings 220g,1,2.3
173200,43456,20,20105,17063,26,Pringles Sweet&Spcy BBQ 134g,1,3.7
173201,43395,20,20143,17108,105,Woolworths Cheese   Rings 190g,1,1.8
173202,43566,20,20143,17109,7,Smiths Crinkle      Original 330g,1,5.7
173203,43503,20,20188,17169,87,Infuzions BBQ Rib   Prawn Crackers 110g,1,3.8
173204,43315,20,20252,17232,12,Natural Chip Co     Tmato Hrb&Spce 175g,1,3.0
173205,43432,20,20252,17233,10,RRD SR Slow Rst     Pork Belly 150g,1,2.7
173206,43528,20,20331,17315,14,Smiths Crnkle Chip  Orgnl Big Bag 380g,1,5.9
173207,43322,20,20339,17324,53,RRD Sweet Chilli &  Sour Cream 165g,1,3.0
173208,43364,20,20339,17325,9,Kettle Tortilla ChpsBtroot&Ricotta 150g,1,4.6
173209,43570,20,20411,17405,111,Smiths Chip Thinly  Cut Original 175g,1,3.0
173210,43364,20,20475,17492,5,Natural Chip        Compny SeaSalt175g,2,6.0
173211,43550,20,20475,17493,81,Pringles Original   Crisps 134g,1,3.7
173212,43573,20,20475,17494,62,Pringles Mystery    Flavour 134g,1,3.7
173213,43413,20,20506,17523,5,Natural Chip        Compny SeaSalt175g,2,6.0
173214,43610,20,20506,17524,74,Tostitos Splash Of  Lime 175g,1,4.4
173215,43475,21,21007,17538,62,Pringles Mystery    Flavour 134g,2,7.4
173216,43545,21,21007,17539,71,Twisties Cheese     Burger 250g,2,8.6
173217,43517,21,21021,17557,15,Twisties Cheese     270g,2,9.2
173218,43583,21,21021,17558,74,Tostitos Splash Of  Lime 175g,2,8.8
173219,43323,21,21099,17673,63,Kettle 135g Swt Pot Sea Salt,2,8.4
173220,43342,21,21099,17674,28,Thins Potato Chips  Hot & Spicy 175g,2,6.6
173221,43350,21,21099,17675,40,Thins Chips Seasonedchicken 175g,2,6.6
173222,43454,21,21099,17676,44,Thins Chips Light&  Tangy 175g,2,6.6
173223,43496,21,21099,17677,52,Grain Waves Sour    Cream&Chives 210G,2,7.2
173224,43633,21,21104,17685,46,Kettle Original 175g,2,10.8
173225,43357,21,21114,17696,42,Doritos Corn Chip Mexican Jalapeno 150g,2,7.8
173226,43591,21,21114,17697,49,Infuzions SourCream&Herbs Veg Strws 110g,2,7.6
173227,43610,21,21114,17698,88,Kettle Honey Soy    Chicken 175g,2,10.8
173228,43622,21,21114,17699,81,Pringles Original   Crisps 134g,2,7.4
173229,43539,21,21119,17705,71,Twisties Cheese     Burger 250g,2,8.6
173230,43540,21,21119,17706,44,Thins Chips Light&  Tangy 175g,2,6.6
173231,43317,21,21131,17722,32,Kettle Sea Salt     And Vinegar 175g,2,10.8
173232,43589,21,21131,17723,32,Kettle Sea Salt     And Vinegar 175g,2,10.8
173233,43391,21,21138,17736,63,Kettle 135g Swt Pot Sea Salt,2,8.4
173234,43408,21,21138,17737,49,Infuzions SourCream&Herbs Veg Strws 110g,2,7.6
173235,43467,21,21138,17738,2,Cobs Popd Sour Crm  &Chives Chips 110g,2,7.6
173236,43565,21,21138,17739,15,Twisties Cheese     270g,2,9.2
173237,43424,21,21173,17788,14,Smiths Crnkle Chip  Orgnl Big Bag 380g,2,11.8
173238,43630,21,21173,17789,16,Smiths Crinkle Chips Salt & Vinegar 330g,2,11.4
173239,43417,21,21196,17836,114,Kettle Sensations   Siracha Lime 150g,2,9.2
173240,43312,21,21214,17851,78,Thins Chips Salt &  Vinegar 175g,2,6.6
173241,43333,21,21214,17852,75,Cobs Popd Sea Salt  Chips 110g,2,7.6
173242,43349,21,21214,17853,63,Kettle 135g Swt Pot Sea Salt,2,8.4
173243,43468,21,21214,17854,33,Cobs Popd Swt/Chlli &Sr/Cream Chips 110g,2,7.6
173244,43567,21,21214,17855,112,Tyrrells Crisps     Ched & Chives 165g,2,8.4
173245,43343,21,21240,17897,70,Tyrrells Crisps     Lightly Salted 165g,2,8.4
173246,43425,21,21240,17898,90,Tostitos Smoked     Chipotle 175g,2,8.8
173247,43293,21,21251,17918,31,Infzns Crn Crnchers Tangy Gcamole 110g,2,7.6
173248,43314,21,21251,17919,109,Pringles Barbeque   134g,2,7.4
173249,43412,21,21282,17966,62,Pringles Mystery    Flavour 134g,2,7.4
173250,43471,21,21283,17967,44,Thins Chips Light&  Tangy 175g,2,6.6
173251,43461,21,21325,18028,44,Thins Chips Light&  Tangy 175g,2,6.6
173252,43314,21,21338,18050,77,Doritos Corn Chips  Nacho Cheese 170g,2,8.8
173253,43522,21,21338,18051,14,Smiths Crnkle Chip  Orgnl Big Bag 380g,2,11.8
173254,43415,21,21370,18115,40,Thins Chips Seasonedchicken 175g,2,6.6
173255,43452,21,21370,18116,20,Doritos Cheese      Supreme 330g,2,11.4
173256,43632,21,21370,18117,50,Tostitos Lightly    Salted 175g,2,8.8
173257,43525,21,21377,18127,77,Doritos Corn Chips  Nacho Cheese 170g,2,8.8
173258,43315,22,22041,18181,26,Pringles Sweet&Spcy BBQ 134g,1,3.7
173259,43357,22,22086,18228,80,Natural ChipCo Sea  Salt & Vinegr 175g,2,6.0
173260,43622,22,22086,18229,111,Smiths Chip Thinly  Cut Original 175g,1,3.0
173261,43375,22,22095,18240,39,Smiths Crinkle Cut  Tomato Salsa 150g,2,5.2
173262,43416,22,22095,18241,84,GrnWves Plus Btroot & Chilli Jam 180g,2,6.2
173263,43620,22,22095,18242,32,Kettle Sea Salt     And Vinegar 175g,2,10.8
173264,43407,22,22128,18284,12,Natural Chip Co     Tmato Hrb&Spce 175g,2,6.0
173265,43474,22,22128,18285,88,Kettle Honey Soy    Chicken 175g,2,10.8
173266,43492,22,22128,18286,94,Burger Rings 220g,2,4.6
173267,43631,22,22166,18334,14,Smiths Crnkle Chip  Orgnl Big Bag 380g,2,11.8
173268,43428,22,22183,18354,75,Cobs Popd Sea Salt  Chips 110g,2,7.6
173269,43534,22,22183,18355,80,Natural ChipCo Sea  Salt & Vinegr 175g,2,6.0
173270,43376,22,22209,18390,3,Kettle Sensations   Camembert & Fig 150g,2,9.2
173271,43549,22,22239,18431,55,Snbts Whlgrn Crisps Cheddr&Mstrd 90g,2,3.4
173272,43298,22,22247,18441,2,Cobs Popd Sour Crm  &Chives Chips 110g,2,7.6
173273,43424,22,22247,18442,104,Infuzions Thai SweetChili PotatoMix 110g,1,3.8
173274,43607,22,22247,18443,46,Kettle Original 175g,2,10.8
173275,43429,22,22304,18511,21,WW Sour Cream &OnionStacked Chips 160g,2,3.8
173276,43495,22,22304,18512,114,Kettle Sensations   Siracha Lime 150g,2,9.2
173277,43293,22,22326,18536,5,Natural Chip        Compny SeaSalt175g,1,3.0
173278,43611,22,22370,18589,98,NCC Sour Cream &    Garden Chives 175g,2,6.0
173279,43401,22,22372,18591,85,RRD Honey Soy       Chicken 165g,2,6.0
173280,43526,22,22390,18620,84,GrnWves Plus Btroot & Chilli Jam 180g,2,6.2
173281,43489,22,22428,18669,56,Cheezels Cheese Box 125g,2,4.2
173282,43348,23,23066,19149,75,Cobs Popd Sea Salt  Chips 110g,2,7.6
173283,43465,23,23066,19151,86,Cheetos Puffs 165g,2,5.6
173284,43512,23,23066,19152,85,RRD Honey Soy       Chicken 165g,2,6.0
173285,43537,23,23066,19153,67,RRD Chilli&         Coconut 150g,2,5.4
173286,43548,23,23066,19154,32,Kettle Sea Salt     And Vinegar 175g,2,10.8
173287,43559,23,23066,19155,1,Smiths Crinkle Cut  Chips Barbecue 170g,2,5.8
173288,43401,23,23085,19264,70,Tyrrells Crisps     Lightly Salted 165g,2,8.4
173289,43482,23,23085,19265,23,Cheezels Cheese 330g,2,11.4
173290,43499,23,23085,19266,27,WW Supreme Cheese   Corn Chips 200g,2,3.8
173291,43537,23,23085,19267,1,Smiths Crinkle Cut  Chips Barbecue 170g,2,5.8
173292,43628,23,23085,19268,28,Thins Potato Chips  Hot & Spicy 175g,2,6.6
173293,43338,23,23102,19372,54,CCs Original 175g,2,4.2
173294,43631,23,23102,19374,86,Cheetos Puffs 165g,2,5.6
173295,43418,23,23103,19375,70,Tyrrells Crisps     Lightly Salted 165g,2,8.4
173296,43419,23,23103,19376,93,Doritos Corn Chip Southern Chicken 150g,2,7.8
173297,43539,23,23103,19377,13,Red Rock Deli Thai  Chilli&Lime 150g,2,5.4
173298,43586,23,23103,19378,18,Cheetos Chs & Bacon Balls 190g,2,6.6
173299,43622,23,23103,19379,23,Cheezels Cheese 330g,2,11.4
173300,43299,23,23154,19655,65,Old El Paso Salsa   Dip Chnky Tom Ht300g,2,10.2
173301,43303,23,23154,19656,18,Cheetos Chs & Bacon Balls 190g,2,6.6
173302,43311,23,23154,19657,92,WW Crinkle Cut      Chicken 175g,2,3.4
173303,43401,23,23154,19658,66,CCs Nacho Cheese    175g,2,4.2
173304,43492,23,23154,19659,3,Kettle Sensations   Camembert & Fig 150g,2,9.2
173305,43494,23,23154,19660,104,Infuzions Thai SweetChili PotatoMix 110g,2,7.6
173306,43474,23,23164,19704,82,Smith Crinkle Cut   Mac N Cheese 150g,2,5.2
173307,43372,23,23175,19764,52,Grain Waves Sour    Cream&Chives 210G,2,7.2
173308,43386,23,23175,19765,109,Pringles Barbeque   134g,2,7.4
173309,43433,23,23175,19766,38,Infuzions Mango     Chutny Papadums 70g,2,4.8
173310,43447,23,23175,19767,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,2,9.2
173311,43502,23,23175,19768,100,Smiths Crinkle Cut  Chips Chs&Onion170g,2,5.8
173312,43514,23,23175,19769,38,Infuzions Mango     Chutny Papadums 70g,2,4.8
173313,43533,23,23175,19770,74,Tostitos Splash Of  Lime 175g,2,8.8
173314,43550,23,23175,19771,73,Smiths Crinkle Cut  Salt & Vinegar 170g,2,5.8
173315,43559,23,23175,19772,68,Pringles Chicken    Salt Crips 134g,2,7.4
173316,43285,23,23186,19831,25,Pringles SourCream  Onion 134g,2,7.4
173317,43584,23,23186,19832,60,Kettle Tortilla ChpsFeta&Garlic 150g,2,9.2
173318,43318,23,23197,19909,109,Pringles Barbeque   134g,2,7.4
173319,43339,23,23197,19910,79,Smiths Chip Thinly  CutSalt/Vinegr175g,2,6.0
173320,43455,23,23197,19911,62,Pringles Mystery    Flavour 134g,2,7.4
173321,43504,23,23197,19912,84,GrnWves Plus Btroot & Chilli Jam 180g,2,6.2
173322,43519,23,23197,19913,70,Tyrrells Crisps     Lightly Salted 165g,2,8.4
173323,43633,23,23197,19914,34,Pringles Slt Vingar 134g,2,7.4
173324,43437,23,23243,20193,54,CCs Original 175g,2,4.2
173325,43440,23,23243,20194,90,Tostitos Smoked     Chipotle 175g,2,8.8
173326,43300,24,24005,20286,57,Old El Paso Salsa   Dip Tomato Mild 300g,2,10.2
173327,43314,24,24005,20287,1,Smiths Crinkle Cut  Chips Barbecue 170g,2,5.8
173328,43430,24,24005,20288,76,Woolworths Medium   Salsa 300g,2,3.0
173329,43494,24,24005,20289,75,Cobs Popd Sea Salt  Chips 110g,2,7.6
173330,43617,24,24005,20290,85,RRD Honey Soy       Chicken 165g,2,6.0
173331,43644,24,24005,20291,47,Doritos Corn Chips  Original 170g,2,8.8
173332,43431,24,24024,20416,97,RRD Salt & Vinegar  165g,2,6.0
173333,43522,24,24024,20418,28,Thins Potato Chips  Hot & Spicy 175g,2,6.6
173334,43592,24,24024,20419,30,Doritos Corn Chips  Cheese Supreme 170g,2,8.8
173335,43626,24,24024,20420,107,Smiths Crinkle Cut  French OnionDip 150g,2,5.2
173336,43639,24,24024,20421,16,Smiths Crinkle Chips Salt & Vinegar 330g,2,11.4
173337,43472,24,24044,20515,97,RRD Salt & Vinegar  165g,2,6.0
173338,43593,24,24044,20516,6,RRD Lime & Pepper   165g,2,6.0
173339,43344,24,24064,20634,17,Kettle Sensations   BBQ&Maple 150g,2,9.2
173340,43444,24,24064,20635,91,CCs Tasty Cheese    175g,2,4.2
173341,43467,24,24064,20636,19,Smiths Crinkle Cut  Snag&Sauce 150g,2,5.2
173342,43614,24,24064,20637,60,Kettle Tortilla ChpsFeta&Garlic 150g,2,9.2
173343,43398,24,24086,20746,87,Infuzions BBQ Rib   Prawn Crackers 110g,2,7.6
173344,43427,24,24086,20747,8,Smiths Crinkle Cut  Chips Original 170g,2,5.8
173345,43640,24,24086,20749,45,Smiths Thinly Cut   Roast Chicken 175g,2,6.0
173346,43304,24,24087,20750,67,RRD Chilli&         Coconut 150g,2,5.4
173347,43315,24,24087,20751,92,WW Crinkle Cut      Chicken 175g,2,3.4
173348,43356,24,24087,20752,98,NCC Sour Cream &    Garden Chives 175g,2,6.0
173349,43390,24,24087,20753,110,WW Original Corn    Chips 200g,2,3.8
173350,43480,24,24087,20754,61,Smiths Crinkle Cut  Chips Chicken 170g,2,5.8
173351,43491,24,24087,20755,26,Pringles Sweet&Spcy BBQ 134g,2,7.4
173352,43494,24,24087,20756,95,Sunbites Whlegrn    Crisps Frch/Onin 90g,2,3.4
173353,43546,24,24087,20757,3,Kettle Sensations   Camembert & Fig 150g,2,9.2
173354,43613,24,24087,20758,28,Thins Potato Chips  Hot & Spicy 175g,2,6.6
173355,43474,24,24095,20798,97,RRD Salt & Vinegar  165g,2,6.0
173356,43612,24,24095,20799,105,Woolworths Cheese   Rings 190g,2,3.6
173357,43618,24,24095,20800,31,Infzns Crn Crnchers Tangy Gcamole 110g,2,7.6
173358,43292,24,24134,21042,55,Snbts Whlgrn Crisps Cheddr&Mstrd 90g,2,3.4
173359,43542,24,24134,21044,76,Woolworths Medium   Salsa 300g,2,3.0
173360,43624,24,24134,21045,64,Red Rock Deli SR    Salsa & Mzzrlla 150g,2,5.4
173361,43418,24,24166,21237,85,RRD Honey Soy       Chicken 165g,2,6.0
173362,43527,24,24166,21238,25,Pringles SourCream  Onion 134g,2,7.4
173363,43529,24,24166,21239,37,Smiths Thinly       Swt Chli&S/Cream175G,2,6.0
173364,43531,24,24166,21240,40,Thins Chips Seasonedchicken 175g,2,6.6
173365,43366,24,24180,21311,90,Tostitos Smoked     Chipotle 175g,2,8.8
173366,43525,24,24180,21313,73,Smiths Crinkle Cut  Salt & Vinegar 170g,2,5.8
173367,43548,24,24180,21314,97,RRD Salt & Vinegar  165g,2,6.0
173368,43569,24,24180,21315,59,Old El Paso Salsa   Dip Tomato Med 300g,2,10.2
173369,43572,24,24180,21316,72,WW Crinkle Cut      Original 175g,2,3.4
173370,43622,24,24180,21317,110,WW Original Corn    Chips 200g,2,3.8
173371,43318,24,24186,21344,110,WW Original Corn    Chips 200g,2,3.8
173372,43365,24,24186,21345,102,Kettle Mozzarella   Basil & Pesto 175g,2,10.8
173373,43370,24,24186,21346,67,RRD Chilli&         Coconut 150g,2,5.4
173374,43417,24,24186,21347,109,Pringles Barbeque   134g,2,7.4
173375,43479,24,24186,21348,82,Smith Crinkle Cut   Mac N Cheese 150g,2,5.2
173376,43480,24,24186,21349,72,WW Crinkle Cut      Original 175g,2,3.4
173377,43495,24,24186,21350,25,Pringles SourCream  Onion 134g,2,7.4
173378,43534,24,24186,21351,45,Smiths Thinly Cut   Roast Chicken 175g,2,6.0
173379,43285,24,24204,21459,25,Pringles SourCream  Onion 134g,2,7.4
173380,43359,24,24204,21460,30,Doritos Corn Chips  Cheese Supreme 170g,2,8.8
173381,43363,24,24204,21461,10,RRD SR Slow Rst     Pork Belly 150g,2,5.4
173382,43438,24,24204,21462,5,Natural Chip        Compny SeaSalt175g,2,6.0
173383,43460,24,24204,21463,103,RRD Steak &         Chimuchurri 150g,2,5.4
173384,43309,24,24212,21497,61,Smiths Crinkle Cut  Chips Chicken 170g,2,5.8
173385,43421,24,24212,21498,107,Smiths Crinkle Cut  French OnionDip 150g,2,5.2
173386,43455,24,24212,21499,35,Woolworths Mild     Salsa 300g,2,3.0
173387,43508,24,24212,21500,38,Infuzions Mango     Chutny Papadums 70g,2,4.8
173388,43518,24,24212,21501,23,Cheezels Cheese 330g,2,11.4
173389,43528,24,24212,21502,94,Burger Rings 220g,2,4.6
173390,43523,25,25028,21691,4,Dorito Corn Chp     Supreme 380g,2,13.0
173391,43335,25,25035,21696,4,Dorito Corn Chp     Supreme 380g,2,13.0
173392,43418,25,25035,21697,104,Infuzions Thai SweetChili PotatoMix 110g,2,7.6
173393,43401,25,25041,21705,104,Infuzions Thai SweetChili PotatoMix 110g,2,7.6
173394,43642,25,25041,21706,93,Doritos Corn Chip Southern Chicken 150g,2,7.8
173395,43302,25,25063,21739,16,Smiths Crinkle Chips Salt & Vinegar 330g,2,11.4
173396,43388,25,25063,21740,34,Pringles Slt Vingar 134g,2,7.4
173397,43404,25,25078,21767,60,Kettle Tortilla ChpsFeta&Garlic 150g,2,9.2
173398,43434,25,25078,21768,25,Pringles SourCream  Onion 134g,2,7.4
173399,43563,25,25078,21769,36,Kettle Chilli 175g,2,10.8
173400,43579,25,25078,21770,65,Old El Paso Salsa   Dip Chnky Tom Ht300g,2,10.2
173401,43609,25,25078,21771,17,Kettle Sensations   BBQ&Maple 150g,2,9.2
173402,43503,25,25144,21867,24,Grain Waves         Sweet Chilli 210g,2,7.2
173403,43629,25,25144,21868,23,Cheezels Cheese 330g,2,11.4
173404,43427,25,25167,21908,47,Doritos Corn Chips  Original 170g,2,8.8
173405,43325,25,25244,22033,46,Kettle Original 175g,2,10.8
173406,43342,25,25244,22034,88,Kettle Honey Soy    Chicken 175g,2,10.8
173407,43513,25,25244,22035,24,Grain Waves         Sweet Chilli 210g,2,7.2
173408,43493,25,25270,22085,40,Thins Chips Seasonedchicken 175g,2,6.6
173409,43501,25,25270,22086,104,Infuzions Thai SweetChili PotatoMix 110g,2,7.6
173410,43610,25,25271,22087,78,Thins Chips Salt &  Vinegar 175g,2,6.6
173411,43363,25,25290,22115,46,Kettle Original 175g,2,10.8
173412,43440,25,25316,22151,16,Smiths Crinkle Chips Salt & Vinegar 330g,2,11.4
173413,43488,25,25325,22161,114,Kettle Sensations   Siracha Lime 150g,2,9.2
